event_url,event_name,cancelled,series_event,listing_date_text,start_date,end_date,listing_year,competition_group_raw,competition_group,team_count,division,gender_raw,gender,schedule_url
https://play.usaultimate.org/events/Rodeo-2023,Rodeo 2023,False,False,Martinsville,,,2023,College - Women [11],College - Women,11,College,Women,Women,https://play.usaultimate.org/events/Rodeo-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/SHUC-Fest,S.H.U.C. Fest- cancelled,True,False,"Aug 19, 2023 - Aug 20, 2023",2023-08-19,2023-08-20,2023,Club - Men [2],Club - Men,2,Club,Men,Men,https://play.usaultimate.org/events/SHUC-Fest/schedule/men/Club-Men/
https://play.usaultimate.org/events/SCINNY1,SCINNY,False,False,"Jun 17, 2023 - Jun 18, 2023",2023-06-17,2023-06-18,2023,Club - Women [6],Club - Women,6,Club,Women,Women,https://play.usaultimate.org/events/SCINNY1/schedule/women/Club-Women/
https://play.usaultimate.org/events/SCINNY1,SCINNY,False,False,"Jun 17, 2023 - Jun 18, 2023",2023-06-17,2023-06-18,2023,Club - Men [13],Club - Men,13,Club,Men,Men,https://play.usaultimate.org/events/SCINNY1/schedule/men/Club-Men/
https://play.usaultimate.org/events/SUPA-FC-Invite,SUPA FC Invite,False,False,"Jun 10, 2023",2023-06-10,2023-06-10,2023,Club - Men [3],Club - Men,3,Club,Men,Men,https://play.usaultimate.org/events/SUPA-FC-Invite/schedule/men/Club-Men/
https://play.usaultimate.org/events/San-Diego-Slammer-2023,San Diego Slammer-Cancelled,True,False,"Aug 05, 2023 - Aug 06, 2023",2023-08-05,2023-08-06,2023,Club - Men [2],Club - Men,2,Club,Men,Men,https://play.usaultimate.org/events/San-Diego-Slammer-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/Santa-Barbara-Invitational-2023,Santa Barbara Invitational 2023,False,False,"Jan 27, 2023 - Jan 29, 2023",2023-01-27,2023-01-29,2023,College - Women [15],College - Women,15,College,Women,Women,https://play.usaultimate.org/events/Santa-Barbara-Invitational-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Santa-Barbara-Invitational-2023,Santa Barbara Invitational 2023,False,False,"Jan 27, 2023 - Jan 29, 2023",2023-01-27,2023-01-29,2023,College - Men [20],College - Men,20,College,Men,Men,https://play.usaultimate.org/events/Santa-Barbara-Invitational-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Santa-Clara-Rage-Tournament,Santa Clara Rage Tournament,False,False,"Feb 18, 2023 - Feb 19, 2023",2023-02-18,2023-02-19,2023,College - Women [14],College - Women,14,College,Women,Women,https://play.usaultimate.org/events/Santa-Clara-Rage-Tournament/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Scuffletown-Throwdown-2023,Scuffletown Throwdown 2023,False,False,"Jun 24, 2023 - Jun 25, 2023",2023-06-24,2023-06-25,2023,Club - Women [7],Club - Women,7,Club,Women,Women,https://play.usaultimate.org/events/Scuffletown-Throwdown-2023/schedule/women/Club-Women/
https://play.usaultimate.org/events/Seven-Cities-Show-Down,Seven Cities Show Down,False,False,"Jun 24, 2023 - Jun 25, 2023",2023-06-24,2023-06-25,2023,Club - Mixed [11],Club - Mixed,11,Club,Mixed,Mixed,https://play.usaultimate.org/events/Seven-Cities-Show-Down/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/Shady-Encounters,Shady Encounters,False,False,"Apr 01, 2023 - Apr 02, 2023",2023-04-01,2023-04-02,2023,College - Women [10],College - Women,10,College,Women,Women,https://play.usaultimate.org/events/Shady-Encounters/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Silicon-Valley-Rally,Silicon Valley Rally,False,False,"Mar 11, 2023 - Mar 12, 2023",2023-03-11,2023-03-12,2023,College - Men [7],College - Men,7,College,Men,Men,https://play.usaultimate.org/events/Silicon-Valley-Rally/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Ski-Town-Classic-2023,Ski Town Classic,False,False,"Aug 19, 2023 - Aug 20, 2023",2023-08-19,2023-08-20,2023,Club - Mixed [12],Club - Mixed,12,Club,Mixed,Mixed,https://play.usaultimate.org/events/Ski-Town-Classic-2023/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/Ski-Town-Classic-2023,Ski Town Classic,False,False,"Aug 19, 2023 - Aug 20, 2023",2023-08-19,2023-08-20,2023,Club - Women [12],Club - Women,12,Club,Women,Women,https://play.usaultimate.org/events/Ski-Town-Classic-2023/schedule/women/Club-Women/
https://play.usaultimate.org/events/Ski-Town-Classic-2023,Ski Town Classic,False,False,"Aug 19, 2023 - Aug 20, 2023",2023-08-19,2023-08-20,2023,Club - Men [16],Club - Men,16,Club,Men,Men,https://play.usaultimate.org/events/Ski-Town-Classic-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/Smithfield-Classic,Smithfield Classic- Cancelled,True,False,"Apr 01, 2023 - Apr 02, 2023",2023-04-01,2023-04-02,2023,College - Men [12],College - Men,12,College,Men,Men,https://play.usaultimate.org/events/Smithfield-Classic/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Smoky-Mountain-Invite,Smoky Mountain Invite,False,False,"Mar 04, 2023 - Mar 05, 2023",2023-03-04,2023-03-05,2023,College - Men [16],College - Men,16,College,Men,Men,https://play.usaultimate.org/events/Smoky-Mountain-Invite/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Snow-Melt-2023,Snow Melt 2023,False,False,"Feb 18, 2023 - Feb 19, 2023",2023-02-18,2023-02-19,2023,College - Women [7],College - Women,7,College,Women,Women,https://play.usaultimate.org/events/Snow-Melt-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Snow-Melt-2023,Snow Melt 2023,False,False,"Feb 18, 2023 - Feb 19, 2023",2023-02-18,2023-02-19,2023,College - Men [9],College - Men,9,College,Men,Men,https://play.usaultimate.org/events/Snow-Melt-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/SoCal-D-I-College-Mens-CC-2023,SoCal D-I College Men's CC,False,False,"Apr 22, 2023 - Apr 23, 2023",2023-04-22,2023-04-23,2023,College - Men [9],College - Men,9,College,Men,Men,https://play.usaultimate.org/events/SoCal-D-I-College-Mens-CC-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/SoCal-D-I-College-Womens-CC-2023,SoCal D-I College Women's CC,False,False,"Apr 22, 2023 - Apr 23, 2023",2023-04-22,2023-04-23,2023,College - Women [8],College - Women,8,College,Women,Women,https://play.usaultimate.org/events/SoCal-D-I-College-Womens-CC-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Soda-City-Round-Robin,Soda City Round-Robin,False,False,"Aug 26, 2023",2023-08-26,2023-08-26,2023,Club - Mixed [2],Club - Mixed,2,Club,Mixed,Mixed,https://play.usaultimate.org/events/Soda-City-Round-Robin/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/Solstice-Soar-The-Equinox-Challenge,Solstice Soar: The Equinox Challenge,False,False,"Jun 24, 2023",2023-06-24,2023-06-24,2023,Club - Women [5],Club - Women,5,Club,Women,Women,https://play.usaultimate.org/events/Solstice-Soar-The-Equinox-Challenge/schedule/women/Club-Women/
https://play.usaultimate.org/events/South-Central-D-I-College-Mens-Regionals-2023,South Central D-I College Men's Regionals,False,True,"Apr 29, 2023 - Apr 30, 2023",2023-04-29,2023-04-30,2023,College - Men [15],College - Men,15,College,Men,Men,https://play.usaultimate.org/events/South-Central-D-I-College-Mens-Regionals-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/South-Central-D-I-College-Womens-Regionals-2023,South Central D-I College Women's Regionals,False,True,"Apr 29, 2023 - Apr 30, 2023",2023-04-29,2023-04-30,2023,College - Women [15],College - Women,15,College,Women,Women,https://play.usaultimate.org/events/South-Central-D-I-College-Womens-Regionals-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/South-Central-D-III-College-Mens-Regionals-2023,South Central D-III College Men's Regionals,False,True,"Apr 29, 2023 - Apr 30, 2023",2023-04-29,2023-04-30,2023,College - Men [8],College - Men,8,College,Men,Men,https://play.usaultimate.org/events/South-Central-D-III-College-Mens-Regionals-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/South-Central-D-III-College-Womens-CC-2023,South Central D-III College Women's CC,False,False,"Apr 15, 2023 - Apr 16, 2023",2023-04-15,2023-04-16,2023,College - Women [5],College - Women,5,College,Women,Women,https://play.usaultimate.org/events/South-Central-D-III-College-Womens-CC-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/South-New-England-D-III-College-Mens-CC-2023,South New England D-III College Men's CC,False,False,"Apr 15, 2023 - Apr 16, 2023",2023-04-15,2023-04-16,2023,College - Men [7],College - Men,7,College,Men,Men,https://play.usaultimate.org/events/South-New-England-D-III-College-Mens-CC-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/South-New-England-D-III-College-Womens-CC-2023,South New England D-III College Women's CC-2023,False,False,"Apr 22, 2023 - Apr 23, 2023",2023-04-22,2023-04-23,2023,College - Women [5],College - Women,5,College,Women,Women,https://play.usaultimate.org/events/South-New-England-D-III-College-Womens-CC-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/South-Texas-D-I-College-Mens-CC-2023,South Texas D-I College Men's CC,False,False,"Apr 15, 2023 - Apr 16, 2023",2023-04-15,2023-04-16,2023,College - Men [8],College - Men,8,College,Men,Men,https://play.usaultimate.org/events/South-Texas-D-I-College-Mens-CC-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Southeast-College-Mixed-4s-Regionals-2023,Southeast College Mixed 4s Regionals,False,True,"Dec 02, 2023",2023-12-02,2023-12-02,2023,College - Mixed [8],College - Mixed,8,College,Mixed,Mixed,https://play.usaultimate.org/events/Southeast-College-Mixed-4s-Regionals-2023/schedule/mixed/CollegeMixed/
https://play.usaultimate.org/events/Southeast-D-I-College-Mens-Regionals-2023,Southeast D-I College Men's Regionals,False,True,"Apr 29, 2023 - Apr 30, 2023",2023-04-29,2023-04-30,2023,College - Men [16],College - Men,16,College,Men,Men,https://play.usaultimate.org/events/Southeast-D-I-College-Mens-Regionals-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Southeast-D-I-College-Womens-Regionals-2023,Southeast D-I College Women's Regionals,False,True,"Apr 29, 2023 - Apr 30, 2023",2023-04-29,2023-04-30,2023,College - Women [11],College - Women,11,College,Women,Women,https://play.usaultimate.org/events/Southeast-D-I-College-Womens-Regionals-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Southeast-D-III-College-Mens-CC-2023,Southeast D-III College Men's CC,False,False,"Apr 22, 2023 - Apr 23, 2023",2023-04-22,2023-04-23,2023,College - Men [5],College - Men,5,College,Men,Men,https://play.usaultimate.org/events/Southeast-D-III-College-Mens-CC-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Southeast-D-III-College-Womens-CC-2023,Southeast D-III College Women's CC,False,False,"Apr 22, 2023 - Apr 23, 2023",2023-04-22,2023-04-23,2023,College - Women [2],College - Women,2,College,Women,Women,https://play.usaultimate.org/events/Southeast-D-III-College-Womens-CC-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Southeast-Dev-College-Mens-CC-2023,Southeast Dev College Men's CC,False,False,"Apr 15, 2023 - Apr 16, 2023",2023-04-15,2023-04-16,2023,College - Men [6],College - Men,6,College,Men,Men,https://play.usaultimate.org/events/Southeast-Dev-College-Mens-CC-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Southeast-Showdown-2023,Southeast Showdown 2023,False,False,"Jul 22, 2023 - Jul 23, 2023",2023-07-22,2023-07-23,2023,Youth Club U-15 - Boys [4],Youth Club U-15 - Boys,4,Youth Club U-15,Boys,,
https://play.usaultimate.org/events/Southeast-Showdown-2023,Southeast Showdown 2023,False,False,"Jul 22, 2023 - Jul 23, 2023",2023-07-22,2023-07-23,2023,Youth Club U-17 - Boys [5],Youth Club U-17 - Boys,5,Youth Club U-17,Boys,,
https://play.usaultimate.org/events/Southeast-Showdown-2023,Southeast Showdown 2023,False,False,"Jul 22, 2023 - Jul 23, 2023",2023-07-22,2023-07-23,2023,Youth Club U-20 - Boys [7],Youth Club U-20 - Boys,7,Youth Club U-20,Boys,,
https://play.usaultimate.org/events/Southern-Appalachian-D-I-College-Mens-CC-2023,Southern Appalachian D-I College Men's CC,False,False,"Apr 22, 2023 - Apr 23, 2023",2023-04-22,2023-04-23,2023,College - Men [8],College - Men,8,College,Men,Men,https://play.usaultimate.org/events/Southern-Appalachian-D-I-College-Mens-CC-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Southern-Appalachian-D-I-College-Womens-CC-2023,Southern Appalachian D-I College Women's CC,False,False,"Apr 22, 2023 - Apr 23, 2023",2023-04-22,2023-04-23,2023,College - Women [8],College - Women,8,College,Women,Women,https://play.usaultimate.org/events/Southern-Appalachian-D-I-College-Womens-CC-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Southern-Atlantic-Coast-Dev-College-Mens-CC-2023,Southern Atlantic Coast Dev College Men's CC,False,False,"Apr 22, 2023 - Apr 23, 2023",2023-04-22,2023-04-23,2023,College - Men [7],College - Men,7,College,Men,Men,https://play.usaultimate.org/events/Southern-Atlantic-Coast-Dev-College-Mens-CC-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Southwest-D-I-College-Mens-Regionals-2023,Southwest D-I College Men's Regionals,False,True,"May 06, 2023 - May 07, 2023",2023-05-06,2023-05-07,2023,College - Men [16],College - Men,16,College,Men,Men,https://play.usaultimate.org/events/Southwest-D-I-College-Mens-Regionals-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Southwest-D-I-College-Womens-Regionals-2023,Southwest D-I College Women's Regionals,False,True,"May 06, 2023 - May 07, 2023",2023-05-06,2023-05-07,2023,College - Women [16],College - Women,16,College,Women,Women,https://play.usaultimate.org/events/Southwest-D-I-College-Womens-Regionals-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Southwest-D-III-College-Mens-CC-2023,Southwest D-III College Men's CC,False,False,"Apr 30, 2023",2023-04-30,2023-04-30,2023,College - Men [4],College - Men,4,College,Men,Men,https://play.usaultimate.org/events/Southwest-D-III-College-Mens-CC-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Southwest-D-III-College-Womens-CC-2023,Southwest D-III College Women's CC,False,False,"Apr 16, 2023",2023-04-16,2023-04-16,2023,College - Women [2],College - Women,2,College,Women,Women,https://play.usaultimate.org/events/Southwest-D-III-College-Womens-CC-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Southwest-Dev-College-Mens-CC-2023,Southwest Dev College Men's CC,False,False,"Apr 29, 2023 - Apr 30, 2023",2023-04-29,2023-04-30,2023,College - Men [12],College - Men,12,College,Men,Men,https://play.usaultimate.org/events/Southwest-Dev-College-Mens-CC-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Southwest-Dev-College-Womens-CC-2023,Southwest Dev College Women's CC,False,False,"Apr 29, 2023 - Apr 30, 2023",2023-04-29,2023-04-30,2023,College - Women [6],College - Women,6,College,Women,Women,https://play.usaultimate.org/events/Southwest-Dev-College-Womens-CC-2023/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Southwest-Showdown,Southwest Showdown,False,False,"Apr 01, 2023 - Apr 02, 2023",2023-04-01,2023-04-02,2023,College - Women [6],College - Women,6,College,Women,Women,https://play.usaultimate.org/events/Southwest-Showdown/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Southwest-Showdown,Southwest Showdown,False,False,"Apr 01, 2023 - Apr 02, 2023",2023-04-01,2023-04-02,2023,College - Men [7],College - Men,7,College,Men,Men,https://play.usaultimate.org/events/Southwest-Showdown/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Spawnfest-2023,Spawnfest 2023,False,False,"Aug 26, 2023 - Aug 27, 2023",2023-08-26,2023-08-27,2023,Club - Mixed [8],Club - Mixed,8,Club,Mixed,Mixed,https://play.usaultimate.org/events/Spawnfest-2023/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/Spin-City,Spin City,False,False,"Mar 11, 2023 - Mar 12, 2023",2023-03-11,2023-03-12,2023,College - Women [3],College - Women,3,College,Women,Women,https://play.usaultimate.org/events/Spin-City/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Spin-City,Spin City,False,False,"Mar 11, 2023 - Mar 12, 2023",2023-03-11,2023-03-12,2023,College - Men [4],College - Men,4,College,Men,Men,https://play.usaultimate.org/events/Spin-City/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Spirit-of-the-Plains,Spirit of the Plains,False,False,"Jun 24, 2023 - Jun 25, 2023",2023-06-24,2023-06-25,2023,Club - Mixed [3],Club - Mixed,3,Club,Mixed,Mixed,https://play.usaultimate.org/events/Spirit-of-the-Plains/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/Spirit-of-the-Plains,Spirit of the Plains,False,False,"Jun 24, 2023 - Jun 25, 2023",2023-06-24,2023-06-25,2023,Club - Women [7],Club - Women,7,Club,Women,Women,https://play.usaultimate.org/events/Spirit-of-the-Plains/schedule/women/Club-Women/
https://play.usaultimate.org/events/Spirit-of-the-Plains,Spirit of the Plains,False,False,"Jun 24, 2023 - Jun 25, 2023",2023-06-24,2023-06-25,2023,Club - Men [11],Club - Men,11,Club,Men,Men,https://play.usaultimate.org/events/Spirit-of-the-Plains/schedule/men/Club-Men/
https://play.usaultimate.org/events/Spring-Fling-2023,Spring Fling 2023,False,False,"May 07, 2023",2023-05-07,2023-05-07,2023,Middle School - Mixed [5],Middle School - Mixed,5,Middle School,Mixed,Mixed,
https://play.usaultimate.org/events/Spring-Fling-adelphia,Spring Fling-adelphia,False,False,"Mar 18, 2023 - Mar 19, 2023",2023-03-18,2023-03-19,2023,College - Men [10],College - Men,10,College,Men,Men,https://play.usaultimate.org/events/Spring-Fling-adelphia/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Spring-School-Club-Round-Robin,Spring School Club Round Robin,False,False,"May 14, 2023",2023-05-14,2023-05-14,2023,High School - Boys [6],High School - Boys,6,High School,Boys,,
https://play.usaultimate.org/events/Sprout-Round-Robin,Sprout Round Robin,False,False,"Jun 18, 2023",2023-06-18,2023-06-18,2023,Club - Men [8],Club - Men,8,Club,Men,Men,https://play.usaultimate.org/events/Sprout-Round-Robin/schedule/men/Club-Men/
https://play.usaultimate.org/events/Stanford-Invite-Mens,Stanford Invite (Mens),False,False,"Mar 04, 2023 - Mar 05, 2023",2023-03-04,2023-03-05,2023,College - Men [16],College - Men,16,College,Men,Men,https://play.usaultimate.org/events/Stanford-Invite-Mens/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Stanford-Invite-Womens,Stanford Invite (Womens),False,False,"Mar 11, 2023 - Mar 12, 2023",2023-03-11,2023-03-12,2023,College - Women [15],College - Women,15,College,Women,Women,https://play.usaultimate.org/events/Stanford-Invite-Womens/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Stanford-Open,Stanford Open,False,False,"Feb 04, 2023 - Feb 05, 2023",2023-02-04,2023-02-05,2023,College - Women [14],College - Women,14,College,Women,Women,https://play.usaultimate.org/events/Stanford-Open/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/Stanford-Open,Stanford Open,False,False,"Feb 04, 2023 - Feb 05, 2023",2023-02-04,2023-02-05,2023,College - Men [18],College - Men,18,College,Men,Men,https://play.usaultimate.org/events/Stanford-Open/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Strong-Island-2023,Strong Island 2023,False,False,"Mar 25, 2023 - Mar 26, 2023",2023-03-25,2023-03-26,2023,College - Men [9],College - Men,9,College,Men,Men,https://play.usaultimate.org/events/Strong-Island-2023/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Summer-Glazed-Daze-2023,Summer Glazed Daze 2023,False,False,"Jul 08, 2023 - Jul 09, 2023",2023-07-08,2023-07-09,2023,Club - Mixed [18],Club - Mixed,18,Club,Mixed,Mixed,https://play.usaultimate.org/events/Summer-Glazed-Daze-2023/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/Summer-Solstice-2023,Summer Solstice 2023,False,False,"Jun 24, 2023 - Jun 25, 2023",2023-06-24,2023-06-25,2023,Club - Women [10],Club - Women,10,Club,Women,Women,https://play.usaultimate.org/events/Summer-Solstice-2023/schedule/women/Club-Women/
https://play.usaultimate.org/events/Summer-Solstice-2023,Summer Solstice 2023,False,False,"Jun 24, 2023 - Jun 25, 2023",2023-06-24,2023-06-25,2023,Club - Men [18],Club - Men,18,Club,Men,Men,https://play.usaultimate.org/events/Summer-Solstice-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/Sundown-Showdown,Sundown Showdown,False,False,"Mar 18, 2023",2023-03-18,2023-03-18,2023,College - Men [4],College - Men,4,College,Men,Men,https://play.usaultimate.org/events/Sundown-Showdown/schedule/men/CollegeMen/
https://play.usaultimate.org/events/Swan-Boat-2023,Swan Boat 2023,False,False,"Aug 05, 2023 - Aug 06, 2023",2023-08-05,2023-08-06,2023,Club - Men [7],Club - Men,7,Club,Men,Men,https://play.usaultimate.org/events/Swan-Boat-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/T-Town-Throwdown1,T-Town Throwdown,False,False,"Jan 28, 2023 - Jan 29, 2023",2023-01-28,2023-01-29,2023,College - Women [8],College - Women,8,College,Women,Women,https://play.usaultimate.org/events/T-Town-Throwdown1/schedule/women/CollegeWomen/
https://play.usaultimate.org/events/T-Town-Throwdown1,T-Town Throwdown,False,False,"Jan 28, 2023 - Jan 29, 2023",2023-01-28,2023-01-29,2023,College - Men [14],College - Men,14,College,Men,Men,https://play.usaultimate.org/events/T-Town-Throwdown1/schedule/men/CollegeMen/
https://play.usaultimate.org/events/TCT-Elite-Select-Challenge-2023,TCT Elite-Select Challenge 2023 - Indy Invite,False,False,"Aug 19, 2023 - Aug 20, 2023",2023-08-19,2023-08-20,2023,Club - Men [16],Club - Men,16,Club,Men,Men,https://play.usaultimate.org/events/TCT-Elite-Select-Challenge-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/TCT-Elite-Select-Challenge-2023,TCT Elite-Select Challenge 2023 - Indy Invite,False,False,"Aug 19, 2023 - Aug 20, 2023",2023-08-19,2023-08-20,2023,Club - Mixed [16],Club - Mixed,16,Club,Mixed,Mixed,https://play.usaultimate.org/events/TCT-Elite-Select-Challenge-2023/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/TCT-Elite-Select-Challenge-2023,TCT Elite-Select Challenge 2023 - Indy Invite,False,False,"Aug 19, 2023 - Aug 20, 2023",2023-08-19,2023-08-20,2023,Club - Women [16],Club - Women,16,Club,Women,Women,https://play.usaultimate.org/events/TCT-Elite-Select-Challenge-2023/schedule/women/Club-Women/
https://play.usaultimate.org/events/TCT-Pro-Championships-2023,TCT Pro Championships 2023,False,False,"Sep 02, 2023 - Sep 04, 2023",2023-09-02,2023-09-04,2023,Club - Men [10],Club - Men,10,Club,Men,Men,https://play.usaultimate.org/events/TCT-Pro-Championships-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/TCT-Pro-Championships-2023,TCT Pro Championships 2023,False,False,"Sep 02, 2023 - Sep 04, 2023",2023-09-02,2023-09-04,2023,Club - Mixed [10],Club - Mixed,10,Club,Mixed,Mixed,https://play.usaultimate.org/events/TCT-Pro-Championships-2023/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/TCT-Pro-Championships-2023,TCT Pro Championships 2023,False,False,"Sep 02, 2023 - Sep 04, 2023",2023-09-02,2023-09-04,2023,Club - Women [10],Club - Women,10,Club,Women,Women,https://play.usaultimate.org/events/TCT-Pro-Championships-2023/schedule/women/Club-Women/
https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-East-2023,TCT Pro-Elite Challenge East 2023,False,False,"Jul 15, 2023 - Jul 16, 2023",2023-07-15,2023-07-16,2023,Club - Men [16],Club - Men,16,Club,Men,Men,https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-East-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-East-2023,TCT Pro-Elite Challenge East 2023,False,False,"Jul 15, 2023 - Jul 16, 2023",2023-07-15,2023-07-16,2023,Club - Mixed [16],Club - Mixed,16,Club,Mixed,Mixed,https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-East-2023/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-East-2023,TCT Pro-Elite Challenge East 2023,False,False,"Jul 15, 2023 - Jul 16, 2023",2023-07-15,2023-07-16,2023,Club - Women [16],Club - Women,16,Club,Women,Women,https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-East-2023/schedule/women/Club-Women/
https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-West-2023,TCT Pro-Elite Challenge West 2023,False,False,"Jul 08, 2023 - Jul 09, 2023",2023-07-08,2023-07-09,2023,Club - Women [10],Club - Women,10,Club,Women,Women,https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-West-2023/schedule/women/Club-Women/
https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-West-2023,TCT Pro-Elite Challenge West 2023,False,False,"Jul 08, 2023 - Jul 09, 2023",2023-07-08,2023-07-09,2023,Club - Men [12],Club - Men,12,Club,Men,Men,https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-West-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-West-2023,TCT Pro-Elite Challenge West 2023,False,False,"Jul 08, 2023 - Jul 09, 2023",2023-07-08,2023-07-09,2023,Club - Mixed [12],Club - Mixed,12,Club,Mixed,Mixed,https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-West-2023/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/TCT-Select-Flight-East-2023,TCT Select Flight East 2023,False,False,"Jul 29, 2023 - Jul 30, 2023",2023-07-29,2023-07-30,2023,Club - Women [15],Club - Women,15,Club,Women,Women,https://play.usaultimate.org/events/TCT-Select-Flight-East-2023/schedule/women/Club-Women/
https://play.usaultimate.org/events/TCT-Select-Flight-East-2023,TCT Select Flight East 2023,False,False,"Jul 29, 2023 - Jul 30, 2023",2023-07-29,2023-07-30,2023,Club - Men [16],Club - Men,16,Club,Men,Men,https://play.usaultimate.org/events/TCT-Select-Flight-East-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/TCT-Select-Flight-East-2023,TCT Select Flight East 2023,False,False,"Jul 29, 2023 - Jul 30, 2023",2023-07-29,2023-07-30,2023,Club - Mixed [16],Club - Mixed,16,Club,Mixed,Mixed,https://play.usaultimate.org/events/TCT-Select-Flight-East-2023/schedule/mixed/Club-Mixed/
https://play.usaultimate.org/events/TCT-Select-Flight-West-2023,TCT Select Flight West 2023,False,False,"Jul 15, 2023 - Jul 16, 2023",2023-07-15,2023-07-16,2023,Club - Women [9],Club - Women,9,Club,Women,Women,https://play.usaultimate.org/events/TCT-Select-Flight-West-2023/schedule/women/Club-Women/
https://play.usaultimate.org/events/TCT-Select-Flight-West-2023,TCT Select Flight West 2023,False,False,"Jul 15, 2023 - Jul 16, 2023",2023-07-15,2023-07-16,2023,Club - Men [15],Club - Men,15,Club,Men,Men,https://play.usaultimate.org/events/TCT-Select-Flight-West-2023/schedule/men/Club-Men/
https://play.usaultimate.org/events/TCT-Select-Flight-West-2023,TCT Select Flight West 2023,False,False,"Jul 15, 2023 - Jul 16, 2023",2023-07-15,2023-07-16,2023,Club - Mixed [15],Club - Mixed,15,Club,Mixed,Mixed,https://play.usaultimate.org/events/TCT-Select-Flight-West-2023/schedule/mixed/Club-Mixed/
